Date,Location,LocationID,Parameter,Units,Value
5/29/2016 9:45,Shuswap_Well,SW,Turbidity,NTU,0.14
5/30/2016 9:05,Shuswap_Well,SW,Turbidity,NTU,0.12
5/31/2016 12:15,Shuswap_Well,SW,Turbidity,NTU,0.11
6/1/2016 12:00,Shuswap_Well,SW,Turbidity,NTU,0.15
6/2/2016 9:30,Shuswap_Well,SW,Turbidity,NTU,0.14
6/3/2016 10:00,Shuswap_Well,SW,Turbidity,NTU,0.14
6/4/2016 8:45,Shuswap_Well,SW,Turbidity,NTU,0.17
6/5/2016 7:45,Shuswap_Well,SW,Turbidity,NTU,0.15
6/6/2016 9:20,Shuswap_Well,SW,Turbidity,NTU,0.12
6/7/2016 9:30,Shuswap_Well,SW,Turbidity,NTU,0.12
6/8/2016 8:30,Shuswap_Well,SW,Turbidity,NTU,0.12
6/9/2016 9:50,Shuswap_Well,SW,Turbidity,NTU,0.13
6/10/2016 11:00,Shuswap_Well,SW,Turbidity,NTU,0.13
6/11/2016 8:00,Shuswap_Well,SW,Turbidity,NTU,0.13
6/12/2016 9:20,Shuswap_Well,SW,Turbidity,NTU,0.15
6/13/2016 10:20,Shuswap_Well,SW,Turbidity,NTU,0.13
6/14/2016 12:30,Shuswap_Well,SW,Turbidity,NTU,0.11
6/15/2016 11:50,Shuswap_Well,SW,Turbidity,NTU,0.1
6/16/2016 9:40,Shuswap_Well,SW,Turbidity,NTU,0.12
6/18/2016 9:00,Shuswap_Well,SW,Turbidity,NTU,0.11
6/19/2016 8:55,Shuswap_Well,SW,Turbidity,NTU,0.12
6/20/2016 9:15,Shuswap_Well,SW,Turbidity,NTU,0.12
6/21/2016 9:25,Shuswap_Well,SW,Turbidity,NTU,0.12
6/22/2016 8:35,Shuswap_Well,SW,Turbidity,NTU,0.14
6/23/2016 10:15,Shuswap_Well,SW,Turbidity,NTU,0.14
6/24/2016 7:50,Shuswap_Well,SW,Turbidity,NTU,0.15
6/25/2016 9:30,Shuswap_Well,SW,Turbidity,NTU,0.14
6/26/2016 9:15,Shuswap_Well,SW,Turbidity,NTU,0.12
6/27/2016 9:20,Shuswap_Well,SW,Turbidity,NTU,0.14
6/28/2016 9:20,Shuswap_Well,SW,Turbidity,NTU,0.13
6/29/2016 9:20,Shuswap_Well,SW,Turbidity,NTU,0.13
6/30/2016 10:15,Shuswap_Well,SW,Turbidity,NTU,0.12
7/1/2016 8:00,Shuswap_Well,SW,Turbidity,NTU,0.13
7/2/2016 9:15,Shuswap_Well,SW,Turbidity,NTU,0.16
7/3/2016 7:40,Shuswap_Well,SW,Turbidity,NTU,0.13
7/4/2016 11:15,Shuswap_Well,SW,Turbidity,NTU,0.14
7/5/2016 9:05,Shuswap_Well,SW,Turbidity,NTU,0.14
7/6/2016 12:20,Shuswap_Well,SW,Turbidity,NTU,0.15
7/7/2016 10:30,Shuswap_Well,SW,Turbidity,NTU,0.15
7/8/2016 11:50,Shuswap_Well,SW,Turbidity,NTU,0.15
7/9/2016 11:10,Shuswap_Well,SW,Turbidity,NTU,0.16
7/10/2016 10:45,Shuswap_Well,SW,Turbidity,NTU,0.15
7/11/2016 12:00,Shuswap_Well,SW,Turbidity,NTU,0.17
7/12/2016 8:20,Shuswap_Well,SW,Turbidity,NTU,0.14
7/13/2016 8:10,Shuswap_Well,SW,Turbidity,NTU,0.14
7/14/2016 9:00,Shuswap_Well,SW,Turbidity,NTU,0.13
7/15/2016 11:15,Shuswap_Well,SW,Turbidity,NTU,0.14
7/16/2016 10:05,Shuswap_Well,SW,Turbidity,NTU,0.12
7/17/2016 9:50,Shuswap_Well,SW,Turbidity,NTU,0.13
7/18/2016 8:45,Shuswap_Well,SW,Turbidity,NTU,0.14
7/19/2016 9:50,Shuswap_Well,SW,Turbidity,NTU,0.21
7/20/2016 9:00,Shuswap_Well,SW,Turbidity,NTU,0.16
7/21/2016 9:10,Shuswap_Well,SW,Turbidity,NTU,0.14
7/22/2016 8:10,Shuswap_Well,SW,Turbidity,NTU,0.15
7/23/2016 9:15,Shuswap_Well,SW,Turbidity,NTU,0.16
7/24/2016 8:45,Shuswap_Well,SW,Turbidity,NTU,0.11
7/25/2016 8:50,Shuswap_Well,SW,Turbidity,NTU,0.17
7/26/2016 8:15,Shuswap_Well,SW,Turbidity,NTU,0.19
7/27/2016 8:10,Shuswap_Well,SW,Turbidity,NTU,0.2
7/28/2016 9:20,Shuswap_Well,SW,Turbidity,NTU,0.16
7/29/2016 8:20,Shuswap_Well,SW,Turbidity,NTU,0.16
7/30/2016 8:10,Shuswap_Well,SW,Turbidity,NTU,0.15
7/31/2016 9:45,Shuswap_Well,SW,Turbidity,NTU,0.15
8/1/2016 8:20,Shuswap_Well,SW,Turbidity,NTU,0.14
8/2/2016 8:45,Shuswap_Well,SW,Turbidity,NTU,0.16
8/3/2016 11:20,Shuswap_Well,SW,Turbidity,NTU,0.15
8/4/2016 8:15,Shuswap_Well,SW,Turbidity,NTU,0.15
8/5/2016 10:00,Shuswap_Well,SW,Turbidity,NTU,0.15
8/6/2016 8:30,Shuswap_Well,SW,Turbidity,NTU,0.14
8/7/2016 8:15,Shuswap_Well,SW,Turbidity,NTU,0.16
8/8/2016 8:25,Shuswap_Well,SW,Turbidity,NTU,0.16
8/9/2016 8:55,Shuswap_Well,SW,Turbidity,NTU,0.16
8/10/2016 11:20,Shuswap_Well,SW,Turbidity,NTU,0.14
8/11/2016 10:50,Shuswap_Well,SW,Turbidity,NTU,0.14
8/12/2016 9:00,Shuswap_Well,SW,Turbidity,NTU,0.13
8/13/2016 8:40,Shuswap_Well,SW,Turbidity,NTU,0.13
8/14/2016 8:30,Shuswap_Well,SW,Turbidity,NTU,0.15
8/15/2016 11:30,Shuswap_Well,SW,Turbidity,NTU,0.14
8/16/2016 11:35,Shuswap_Well,SW,Turbidity,NTU,0.12
8/17/2016 8:00,Shuswap_Well,SW,Turbidity,NTU,0.13
8/18/2016 9:20,Shuswap_Well,SW,Turbidity,NTU,0.13
8/19/2016 9:00,Shuswap_Well,SW,Turbidity,NTU,0.12
8/20/2016 8:15,Shuswap_Well,SW,Turbidity,NTU,0.14
8/21/2016 8:00,Shuswap_Well,SW,Turbidity,NTU,0.13
8/22/2016 11:05,Shuswap_Well,SW,Turbidity,NTU,0.14
8/23/2016 12:30,Shuswap_Well,SW,Turbidity,NTU,0.15
8/24/2016 8:40,Shuswap_Well,SW,Turbidity,NTU,0.14
8/25/2016 10:10,Shuswap_Well,SW,Turbidity,NTU,0.14
8/26/2016 7:45,Shuswap_Well,SW,Turbidity,NTU,0.15
8/27/2016 8:05,Shuswap_Well,SW,Turbidity,NTU,0.12
8/28/2016 8:00,Shuswap_Well,SW,Turbidity,NTU,0.14
8/29/2016 9:15,Shuswap_Well,SW,Turbidity,NTU,0.15
8/30/2016 10:20,Shuswap_Well,SW,Turbidity,NTU,0.15
8/31/2016 8:00,Shuswap_Well,SW,Turbidity,NTU,0.14
9/1/2016 9:15,Shuswap_Well,SW,Turbidity,NTU,0.13
9/2/2016 7:50,Shuswap_Well,SW,Turbidity,NTU,0.14
9/3/2016 1:40,Shuswap_Well,SW,Turbidity,NTU,0.14
9/4/2016 10:30,Shuswap_Well,SW,Turbidity,NTU,0.14
9/5/2016 10:38,Shuswap_Well,SW,Turbidity,NTU,0.14
9/6/2016 9:45,Shuswap_Well,SW,Turbidity,NTU,0.17
9/7/2016 9:46,Shuswap_Well,SW,Turbidity,NTU,0.18
9/8/2016 8:30,Shuswap_Well,SW,Turbidity,NTU,0.13
9/9/2016 11:10,Shuswap_Well,SW,Turbidity,NTU,0.14
9/10/2016 10:50,Shuswap_Well,SW,Turbidity,NTU,0.15
9/11/2016 7:55,Shuswap_Well,SW,Turbidity,NTU,0.13
9/12/2016 9:30,Shuswap_Well,SW,Turbidity,NTU,0.16
9/13/2016 8:10,Shuswap_Well,SW,Turbidity,NTU,0.12
9/14/2016 11:10,Shuswap_Well,SW,Turbidity,NTU,0.13
9/15/2016 9:45,Shuswap_Well,SW,Turbidity,NTU,0.13
9/16/2016 9:10,Shuswap_Well,SW,Turbidity,NTU,0.13
9/17/2016 10:00,Shuswap_Well,SW,Turbidity,NTU,0.13
9/18/2016 9:50,Shuswap_Well,SW,Turbidity,NTU,0.14
9/19/2016 9:25,Shuswap_Well,SW,Turbidity,NTU,0.13
9/20/2016 10:30,Shuswap_Well,SW,Turbidity,NTU,0.12
9/21/2016 8:00,Shuswap_Well,SW,Turbidity,NTU,0.12
9/22/2016 9:40,Shuswap_Well,SW,Turbidity,NTU,0.13
9/23/2016 12:15,Shuswap_Well,SW,Turbidity,NTU,0.15
9/24/2016 8:35,Shuswap_Well,SW,Turbidity,NTU,0.14
9/25/2016 9:10,Shuswap_Well,SW,Turbidity,NTU,0.13
9/26/2016 9:15,Shuswap_Well,SW,Turbidity,NTU,0.14
9/27/2016 9:00,Shuswap_Well,SW,Turbidity,NTU,0.12
9/28/2016 8:45,Shuswap_Well,SW,Turbidity,NTU,0.12
9/29/2016 10:15,Shuswap_Well,SW,Turbidity,NTU,0.11
9/30/2016 9:10,Shuswap_Well,SW,Turbidity,NTU,0.12
10/1/2016 10:45,Shuswap_Well,SW,Turbidity,NTU,0.11
10/2/2016 8:30,Shuswap_Well,SW,Turbidity,NTU,0.12
10/3/2016 1:15,Shuswap_Well,SW,Turbidity,NTU,0.12
10/8/2016 8:50,Shuswap_Well,SW,Turbidity,NTU,0.11
10/9/2016 9:10,Shuswap_Well,SW,Turbidity,NTU,0.16
10/10/2016 9:20,Shuswap_Well,SW,Turbidity,NTU,0.11
10/11/2016 9:50,Shuswap_Well,SW,Turbidity,NTU,0.1
10/12/2016 9:13,Shuswap_Well,SW,Turbidity,NTU,0.11
10/13/2016 10:20,Shuswap_Well,SW,Turbidity,NTU,0.11
10/14/2016 10:20,Shuswap_Well,SW,Turbidity,NTU,0.1
10/15/2016 12:40,Shuswap_Well,SW,Turbidity,NTU,0.11
10/16/2016 11:10,Shuswap_Well,SW,Turbidity,NTU,0.12
10/17/2016 8:50,Shuswap_Well,SW,Turbidity,NTU,0.1
10/18/2016 10:45,Shuswap_Well,SW,Turbidity,NTU,0.11
10/19/2016 1:30,Shuswap_Well,SW,Turbidity,NTU,0.1
10/20/2016 10:00,Shuswap_Well,SW,Turbidity,NTU,0.12
10/21/2016 10:05,Shuswap_Well,SW,Turbidity,NTU,0.11
10/22/2016 10:50,Shuswap_Well,SW,Turbidity,NTU,0.11
10/23/2016 10:15,Shuswap_Well,SW,Turbidity,NTU,0.11
10/24/2016 9:00,Shuswap_Well,SW,Turbidity,NTU,0.1
10/25/2016 11:05,Shuswap_Well,SW,Turbidity,NTU,0.13
10/26/2016 12:00,Shuswap_Well,SW,Turbidity,NTU,0.13
10/27/2016 9:15,Shuswap_Well,SW,Turbidity,NTU,0.11
10/28/2016 12:40,Shuswap_Well,SW,Turbidity,NTU,0.12
10/29/2016 9:15,Shuswap_Well,SW,Turbidity,NTU,0.11
10/30/2016 11:30,Shuswap_Well,SW,Turbidity,NTU,0.14
10/31/2016 11:43,Shuswap_Well,SW,Turbidity,NTU,0.11
11/1/2016 10:15,Shuswap_Well,SW,Turbidity,NTU,0.1
11/2/2016 12:15,Shuswap_Well,SW,Turbidity,NTU,0.12
11/3/2016 10:30,Shuswap_Well,SW,Turbidity,NTU,0.14
11/4/2016 11:40,Shuswap_Well,SW,Turbidity,NTU,0.11
11/5/2016 12:10,Shuswap_Well,SW,Turbidity,NTU,0.11
11/6/2016 8:45,Shuswap_Well,SW,Turbidity,NTU,0.11
11/7/2016 11:30,Shuswap_Well,SW,Turbidity,NTU,0.11
11/8/2016 10:35,Shuswap_Well,SW,Turbidity,NTU,0.12
11/9/2016 10:30,Shuswap_Well,SW,Turbidity,NTU,0.12
11/10/2016 10:30,Shuswap_Well,SW,Turbidity,NTU,0.14
11/11/2016 9:05,Shuswap_Well,SW,Turbidity,NTU,0.11
11/12/2016 9:55,Shuswap_Well,SW,Turbidity,NTU,0.11
11/13/2016 10:10,Shuswap_Well,SW,Turbidity,NTU,0.09
11/14/2016 8:15,Shuswap_Well,SW,Turbidity,NTU,0.11
11/15/2016 8:20,Shuswap_Well,SW,Turbidity,NTU,0.11
11/16/2016 9:20,Shuswap_Well,SW,Turbidity,NTU,0.11
11/17/2016 9:50,Shuswap_Well,SW,Turbidity,NTU,0.12
11/18/2016 11:45,Shuswap_Well,SW,Turbidity,NTU,0.09
11/19/2016 8:55,Shuswap_Well,SW,Turbidity,NTU,0.09
11/20/2016 10:00,Shuswap_Well,SW,Turbidity,NTU,0.12
11/21/2016 3:15,Shuswap_Well,SW,Turbidity,NTU,0.14
11/22/2016 10:47,Shuswap_Well,SW,Turbidity,NTU,0.11
11/23/2016 9:45,Shuswap_Well,SW,Turbidity,NTU,0.11
11/24/2016 2:07,Shuswap_Well,SW,Turbidity,NTU,0.13
11/25/2016 11:55,Shuswap_Well,SW,Turbidity,NTU,0.11
11/26/2016 10:05,Shuswap_Well,SW,Turbidity,NTU,0.13
11/27/2016 9:45,Shuswap_Well,SW,Turbidity,NTU,0.13
11/28/2016 10:40,Shuswap_Well,SW,Turbidity,NTU,0.12
11/29/2016 8:25,Shuswap_Well,SW,Turbidity,NTU,0.1
11/30/2016 1:30,Shuswap_Well,SW,Turbidity,NTU,0.11
12/1/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.11
12/2/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.12
12/3/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.09
12/4/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.13
12/5/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.11
12/6/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.11
12/7/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.12
12/8/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.17
12/9/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.14
12/10/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.12
12/11/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.09
12/12/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.09
12/13/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.09
12/14/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.1
12/15/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.1
12/16/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.1
12/17/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.13
12/18/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.11
12/19/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.11
12/20/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.13
12/21/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.08
12/22/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.1
12/23/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.11
12/24/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0
12/25/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.09
12/26/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.1
12/27/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.12
12/28/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.1
12/29/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.1
12/30/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.13
12/31/2016 0:00,Shuswap_Well,SW,Turbidity,NTU,0.08
1/1/2017 11:30,Shuswap_Well,SW,Turbidity,NTU,0.12
1/2/2017 10:00,Shuswap_Well,SW,Turbidity,NTU,0.11
1/3/2017 10:45,Shuswap_Well,SW,Turbidity,NTU,0.1
1/4/2017 8:50,Shuswap_Well,SW,Turbidity,NTU,0.1
1/5/2017 8:50,Shuswap_Well,SW,Turbidity,NTU,0.08
1/6/2017 11:52,Shuswap_Well,SW,Turbidity,NTU,0.1
1/7/2017 7:35,Shuswap_Well,SW,Turbidity,NTU,0.12
1/8/2017 6:50,Shuswap_Well,SW,Turbidity,NTU,0.1
1/9/2017 2:10,Shuswap_Well,SW,Turbidity,NTU,0.1
1/10/2017 12:00,Shuswap_Well,SW,Turbidity,NTU,0.1
1/11/2017 10:10,Shuswap_Well,SW,Turbidity,NTU,0.11
1/12/2017 10:20,Shuswap_Well,SW,Turbidity,NTU,0.11
1/13/2017 10:50,Shuswap_Well,SW,Turbidity,NTU,0.09
1/14/2017 9:35,Shuswap_Well,SW,Turbidity,NTU,0.12
1/15/2017 8:50,Shuswap_Well,SW,Turbidity,NTU,0.1
1/16/2017 9:15,Shuswap_Well,SW,Turbidity,NTU,0.09
1/17/2017 10:10,Shuswap_Well,SW,Turbidity,NTU,0.12
1/18/2017 8:45,Shuswap_Well,SW,Turbidity,NTU,0.08
1/19/2017 1:10,Shuswap_Well,SW,Turbidity,NTU,0.08
1/20/2017 10:45,Shuswap_Well,SW,Turbidity,NTU,0.07
1/21/2017 10:45,Shuswap_Well,SW,Turbidity,NTU,0.1
1/22/2017 11:15,Shuswap_Well,SW,Turbidity,NTU,0.12
1/23/2017 9:20,Shuswap_Well,SW,Turbidity,NTU,0.09
1/24/2017 8:45,Shuswap_Well,SW,Turbidity,NTU,0.1
1/25/2017 12:20,Shuswap_Well,SW,Turbidity,NTU,0.09
1/26/2017 10:30,Shuswap_Well,SW,Turbidity,NTU,0.09
1/27/2017 11:15,Shuswap_Well,SW,Turbidity,NTU,0.1
1/28/2017 9:45,Shuswap_Well,SW,Turbidity,NTU,0.1
1/29/2017 8:45,Shuswap_Well,SW,Turbidity,NTU,0.11
1/30/2017 8:45,Shuswap_Well,SW,Turbidity,NTU,0.11
1/31/2017 9:10,Shuswap_Well,SW,Turbidity,NTU,0.13
2/1/2017 8:50,Shuswap_Well,SW,Turbidity,NTU,0.09
2/2/2017 9:10,Shuswap_Well,SW,Turbidity,NTU,0.11
2/3/2017 12:00,Shuswap_Well,SW,Turbidity,NTU,0.09
2/4/2017 8:55,Shuswap_Well,SW,Turbidity,NTU,0.09
2/5/2017 11:00,Shuswap_Well,SW,Turbidity,NTU,0.12
2/6/2017 12:20,Shuswap_Well,SW,Turbidity,NTU,0.1
2/7/2017 12:25,Shuswap_Well,SW,Turbidity,NTU,0.08
2/8/2017 9:45,Shuswap_Well,SW,Turbidity,NTU,0.1
2/9/2017 12:50,Shuswap_Well,SW,Turbidity,NTU,0.12
2/10/2017 11:05,Shuswap_Well,SW,Turbidity,NTU,0.12
2/11/2017 11:05,Shuswap_Well,SW,Turbidity,NTU,0.1
2/12/2017 7:30,Shuswap_Well,SW,Turbidity,NTU,0.11
2/13/2017 10:05,Shuswap_Well,SW,Turbidity,NTU,0.09
2/14/2017 10:10,Shuswap_Well,SW,Turbidity,NTU,0.09
2/15/2017 12:30,Shuswap_Well,SW,Turbidity,NTU,0.09
2/16/2017 8:50,Shuswap_Well,SW,Turbidity,NTU,0.14
2/17/2017 9:30,Shuswap_Well,SW,Turbidity,NTU,0.08
2/18/2017 9:15,Shuswap_Well,SW,Turbidity,NTU,0.09
2/19/2017 8:25,Shuswap_Well,SW,Turbidity,NTU,0.14
2/20/2017 8:50,Shuswap_Well,SW,Turbidity,NTU,0.12
2/21/2017 8:10,Shuswap_Well,SW,Turbidity,NTU,0.13
2/22/2017 8:44,Shuswap_Well,SW,Turbidity,NTU,0.1
2/23/2017 10:00,Shuswap_Well,SW,Turbidity,NTU,0.06
2/24/2017 10:20,Shuswap_Well,SW,Turbidity,NTU,0.07
2/25/2017 10:10,Shuswap_Well,SW,Turbidity,NTU,0.08
2/26/2017 8:35,Shuswap_Well,SW,Turbidity,NTU,0.08
2/27/2017 9:45,Shuswap_Well,SW,Turbidity,NTU,0.1
2/28/2017 9:35,Shuswap_Well,SW,Turbidity,NTU,0.12
3/1/2017 8:10,Shuswap_Well,SW,Turbidity,NTU,0.09
3/2/2017 9:00,Shuswap_Well,SW,Turbidity,NTU,0.09
3/7/2017 3:25,Shuswap_Well,SW,Turbidity,NTU,0.11
3/8/2017 10:40,Shuswap_Well,SW,Turbidity,NTU,0.11
3/9/2017 11:00,Shuswap_Well,SW,Turbidity,NTU,0.1
3/10/2017 11:25,Shuswap_Well,SW,Turbidity,NTU,0.12
3/11/2017 8:20,Shuswap_Well,SW,Turbidity,NTU,0.1
3/12/2017 7:40,Shuswap_Well,SW,Turbidity,NTU,0.07
3/13/2017 9:13,Shuswap_Well,SW,Turbidity,NTU,0.1
3/14/2017 9:05,Shuswap_Well,SW,Turbidity,NTU,0.11
3/15/2017 10:50,Shuswap_Well,SW,Turbidity,NTU,0.08
3/16/2017 9:15,Shuswap_Well,SW,Turbidity,NTU,0.09
3/17/2017 8:40,Shuswap_Well,SW,Turbidity,NTU,0.08
3/18/2017 9:45,Shuswap_Well,SW,Turbidity,NTU,0.08
3/19/2017 9:00,Shuswap_Well,SW,Turbidity,NTU,0.08
3/20/2017 8:30,Shuswap_Well,SW,Turbidity,NTU,0.08
3/21/2017 0:00,Shuswap_Well,SW,Turbidity,NTU,0.1
3/22/2017 9:00,Shuswap_Well,SW,Turbidity,NTU,0.11
3/23/2017 9:40,Shuswap_Well,SW,Turbidity,NTU,0.08
3/24/2017 9:20,Shuswap_Well,SW,Turbidity,NTU,0.09
3/25/2017 9:05,Shuswap_Well,SW,Turbidity,NTU,0.09
3/26/2017 9:15,Shuswap_Well,SW,Turbidity,NTU,0.1
3/27/2017 9:35,Shuswap_Well,SW,Turbidity,NTU,0.1
3/28/2017 9:11,Shuswap_Well,SW,Turbidity,NTU,0.11
3/29/2017 7:57,Shuswap_Well,SW,Turbidity,NTU,0.09
3/30/2017 11:05,Shuswap_Well,SW,Turbidity,NTU,0.09
3/31/2017 9:30,Shuswap_Well,SW,Turbidity,NTU,0.1
4/1/2017 9:35,Shuswap_Well,SW,Turbidity,NTU,0.11
4/2/2017 9:35,Shuswap_Well,SW,Turbidity,NTU,0.08
4/3/2017 10:25,Shuswap_Well,SW,Turbidity,NTU,0.1
4/4/2017 10:20,Shuswap_Well,SW,Turbidity,NTU,0.09
4/5/2017 8:05,Shuswap_Well,SW,Turbidity,NTU,0.08
4/6/2017 8:50,Shuswap_Well,SW,Turbidity,NTU,0.12
4/7/2017 8:41,Shuswap_Well,SW,Turbidity,NTU,0.11
4/8/2017 9:40,Shuswap_Well,SW,Turbidity,NTU,0.1
4/9/2017 9:10,Shuswap_Well,SW,Turbidity,NTU,0.09
4/10/2017 8:00,Shuswap_Well,SW,Turbidity,NTU,0.12
4/11/2017 7:50,Shuswap_Well,SW,Turbidity,NTU,0.1
4/13/2017 7:30,Shuswap_Well,SW,Turbidity,NTU,0.13
4/14/2017 7:20,Shuswap_Well,SW,Turbidity,NTU,0.15
4/15/2017 9:00,Shuswap_Well,SW,Turbidity,NTU,0.08
4/16/2017 8:00,Shuswap_Well,SW,Turbidity,NTU,0.1
4/17/2017 7:30,Shuswap_Well,SW,Turbidity,NTU,0.11
4/18/2017 8:45,Shuswap_Well,SW,Turbidity,NTU,0.11
4/19/2017 8:00,Shuswap_Well,SW,Turbidity,NTU,0.11
4/20/2017 8:20,Shuswap_Well,SW,Turbidity,NTU,0.14
4/21/2017 11:10,Shuswap_Well,SW,Turbidity,NTU,0.07
4/22/2017 11:45,Shuswap_Well,SW,Turbidity,NTU,0.1
4/23/2017 8:35,Shuswap_Well,SW,Turbidity,NTU,0.07
4/24/2017 9:35,Shuswap_Well,SW,Turbidity,NTU,0.09
4/25/2017 8:35,Shuswap_Well,SW,Turbidity,NTU,0.08
4/26/2017 9:15,Shuswap_Well,SW,Turbidity,NTU,0.12
4/27/2017 11:35,Shuswap_Well,SW,Turbidity,NTU,0.08
4/28/2017 10:05,Shuswap_Well,SW,Turbidity,NTU,0.1
4/29/2017 8:40,Shuswap_Well,SW,Turbidity,NTU,0.13
4/30/2017 9:10,Shuswap_Well,SW,Turbidity,NTU,0.11
5/1/2017 9:30,Shuswap_Well,SW,Turbidity,NTU,0.09
5/2/2017 2:25,Shuswap_Well,SW,Turbidity,NTU,0.09
5/3/2017 8:00,Shuswap_Well,SW,Turbidity,NTU,0.1
5/4/2017 7:50,Shuswap_Well,SW,Turbidity,NTU,0.11
5/5/2017 7:50,Shuswap_Well,SW,Turbidity,NTU,0.11
5/6/2017 10:30,Shuswap_Well,SW,Turbidity,NTU,0.11
5/7/2017 10:10,Shuswap_Well,SW,Turbidity,NTU,0.12
5/8/2017 9:35,Shuswap_Well,SW,Turbidity,NTU,0.19
5/9/2017 1:20,Shuswap_Well,SW,Turbidity,NTU,0.09
5/10/2017 7:30,Shuswap_Well,SW,Turbidity,NTU,0.16
5/11/2017 7:20,Shuswap_Well,SW,Turbidity,NTU,0.1
5/12/2017 7:30,Shuswap_Well,SW,Turbidity,NTU,0.1
5/13/2017 7:05,Shuswap_Well,SW,Turbidity,NTU,0.1
5/14/2017 8:50,Shuswap_Well,SW,Turbidity,NTU,0.11
5/15/2017 7:35,Shuswap_Well,SW,Turbidity,NTU,0.11
5/16/2017 8:20,Shuswap_Well,SW,Turbidity,NTU,0.13
5/17/2017 9:45,Shuswap_Well,SW,Turbidity,NTU,0.1
5/18/2017 7:55,Shuswap_Well,SW,Turbidity,NTU,0.11
5/19/2017 9:00,Shuswap_Well,SW,Turbidity,NTU,0.1
5/20/2017 12:05,Shuswap_Well,SW,Turbidity,NTU,0.12
5/21/2017 10:05,Shuswap_Well,SW,Turbidity,NTU,0.09
5/22/2017 9:50,Shuswap_Well,SW,Turbidity,NTU,0.1
5/23/2017 9:00,Shuswap_Well,SW,Turbidity,NTU,0.09
5/24/2017 9:40,Shuswap_Well,SW,Turbidity,NTU,0.11
5/25/2017 9:40,Shuswap_Well,SW,Turbidity,NTU,0.1
5/26/2017 8:35,Shuswap_Well,SW,Turbidity,NTU,0.08
5/27/2017 8:40,Shuswap_Well,SW,Turbidity,NTU,0.11
5/28/2017 8:10,Shuswap_Well,SW,Turbidity,NTU,0.1
5/29/2017 7:55,Shuswap_Well,SW,Turbidity,NTU,0.23
5/30/2017 7:40,Shuswap_Well,SW,Turbidity,NTU,0.17
5/31/2017 10:50,Shuswap_Well,SW,Turbidity,NTU,0.2
6/1/2017 9:30,Shuswap_Well,SW,Turbidity,NTU,0.15
6/2/2017 9:50,Shuswap_Well,SW,Turbidity,NTU,0.11
6/3/2017 7:40,Shuswap_Well,SW,Turbidity,NTU,0.13
6/4/2017 7:25,Shuswap_Well,SW,Turbidity,NTU,0.1
6/5/2017 8:00,Shuswap_Well,SW,Turbidity,NTU,0.13
6/6/2017 8:45,Shuswap_Well,SW,Turbidity,NTU,0.12
6/7/2017 8:45,Shuswap_Well,SW,Turbidity,NTU,0.12
6/8/2017 3:15,Shuswap_Well,SW,Turbidity,NTU,0.15
6/9/2017 10:00,Shuswap_Well,SW,Turbidity,NTU,0.15
6/10/2017 8:20,Shuswap_Well,SW,Turbidity,NTU,0.16
6/11/2017 9:25,Shuswap_Well,SW,Turbidity,NTU,0.1
6/12/2017 7:45,Shuswap_Well,SW,Turbidity,NTU,0.12
6/13/2017 8:26,Shuswap_Well,SW,Turbidity,NTU,0.12
6/14/2017 3:15,Shuswap_Well,SW,Turbidity,NTU,0.12
6/15/2017 10:00,Shuswap_Well,SW,Turbidity,NTU,0.12
6/16/2017 7:52,Shuswap_Well,SW,Turbidity,NTU,0.13
6/17/2017 9:30,Shuswap_Well,SW,Turbidity,NTU,0.11
6/18/2017 8:00,Shuswap_Well,SW,Turbidity,NTU,0.12
6/19/2017 9:15,Shuswap_Well,SW,Turbidity,NTU,0.12
